1	0.041705	0.041657
1	0.045007	0.044955
1	0.043155	0.043098
1	0.046123	0.046069
1	0.044954	0.044897
1	0.042614	0.042537
1	0.044850	0.044793
1	0.066133	0.066078
1	0.056771	0.056709
1	0.120859	0.120796
1	0.047524	0.047465
1	0.042176	0.042105
1	0.045406	0.045348
1	0.044704	0.044650
1	0.048624	0.048567
1	0.041724	0.041667
1	0.040070	0.039974
1	0.041300	0.041245
1	0.041819	0.041766
1	0.041986	0.041931
2	0.021548	0.021492
2	0.023930	0.023875
2	0.022630	0.022576
2	0.025268	0.025215
2	0.025074	0.025015
2	0.020686	0.020629
2	0.021193	0.021139
2	0.020421	0.020365
2	0.021942	0.021888
2	0.021661	0.021604
2	0.023351	0.023298
2	0.021143	0.021091
2	0.022411	0.022358
2	0.022924	0.022868
2	0.021137	0.021084
2	0.022374	0.022320
2	0.019086	0.019032
2	0.021985	0.021930
2	0.020210	0.019946
2	0.024301	0.024245
3	0.015877	0.015825
3	0.019359	0.019306
3	0.018544	0.018491
3	0.036439	0.036384
3	0.037708	0.037649
3	0.039503	0.039444
3	0.042854	0.042791
3	0.035450	0.035371
3	0.031659	0.031601
3	0.021394	0.021335
3	0.020871	0.020812
3	0.021156	0.021103
3	0.017977	0.017924
3	0.019074	0.019018
3	0.013565	0.013508
3	0.019496	0.019445
3	0.016737	0.016681
3	0.014670	0.014617
3	0.017405	0.017353
3	0.018439	0.018387
4	0.018448	0.018398
4	0.014295	0.014243
4	0.017415	0.017359
4	0.016772	0.016711
4	0.015738	0.015680
4	0.013800	0.013745
4	0.017795	0.017716
4	0.015507	0.015450
4	0.018872	0.018806
4	0.016210	0.016156
4	0.015874	0.015823
4	0.023969	0.023916
4	0.016802	0.016751
4	0.019151	0.019096
4	0.019935	0.019882
4	0.016500	0.016445
4	0.019935	0.019882
4	0.015580	0.015521
4	0.016476	0.016425
4	0.020756	0.020703
5	0.012390	0.012337
5	0.015907	0.015852
5	0.014190	0.014135
5	0.014139	0.014085
5	0.023555	0.023472
5	0.014699	0.014647
5	0.017308	0.017257
5	0.014785	0.014725
5	0.015126	0.015078
5	0.015177	0.015126
5	0.014262	0.014212
5	0.016034	0.015981
5	0.017551	0.017497
5	0.016150	0.016091
5	0.018623	0.018568
5	0.015898	0.015844
5	0.015893	0.015838
5	0.016874	0.016820
5	0.017440	0.017363
5	0.014596	0.014508
6	0.014103	0.014054
6	0.015241	0.015146
6	0.014753	0.014700
6	0.014674	0.014620
6	0.015236	0.015177
6	0.016646	0.016594
6	0.018047	0.017993
6	0.012598	0.012544
6	0.014570	0.014517
6	0.014195	0.014078
6	0.017558	0.017504
6	0.036789	0.036733
6	0.048469	0.048410
6	0.034916	0.034851
6	0.033693	0.033633
6	0.023968	0.023907
6	0.029511	0.029446
6	0.014356	0.014300
6	0.014952	0.014895
6	0.019685	0.019615
7	0.014938	0.014878
7	0.015393	0.015338
7	0.014078	0.014023
7	0.017563	0.017508
7	0.014816	0.014760
7	0.017015	0.016959
7	0.017235	0.017179
7	0.013430	0.013374
7	0.013720	0.013667
7	0.017831	0.017776
7	0.014347	0.014290
7	0.014190	0.014138
7	0.018009	0.017955
7	0.015466	0.015412
7	0.017771	0.017715
7	0.018572	0.018436
7	0.019287	0.019234
7	0.015189	0.015134
7	0.018282	0.018227
7	0.016265	0.016208
8	0.017315	0.017261
8	0.014548	0.014493
8	0.013630	0.013577
8	0.014969	0.014916
8	0.013498	0.013444
8	0.015833	0.015776
8	0.013796	0.013743
8	0.014664	0.014608
8	0.014512	0.014453
8	0.014539	0.014484
8	0.015186	0.015131
8	0.012769	0.012715
8	0.013877	0.013826
8	0.012004	0.011951
8	0.015021	0.014968
8	0.014049	0.013997
8	0.013880	0.013825
8	0.014612	0.014559
8	0.014193	0.014139
8	0.013321	0.013264
9	0.014266	0.014211
9	0.014183	0.014126
9	0.013622	0.013569
9	0.013057	0.013003
9	0.011526	0.011463
9	0.011991	0.011938
9	0.010596	0.010545
9	0.011695	0.011644
9	0.011903	0.011850
9	0.013298	0.013246
9	0.013190	0.013139
9	0.016321	0.016221
9	0.013787	0.013719
9	0.011107	0.011052
9	0.012416	0.012364
9	0.012323	0.012265
9	0.016122	0.015923
9	0.014468	0.014378
9	0.016396	0.016344
9	0.016302	0.016245
10	0.015527	0.015472
10	0.012298	0.012244
10	0.016131	0.016078
10	0.016164	0.016106
10	0.022377	0.022319
10	0.017509	0.017450
10	0.020127	0.020067
10	0.022800	0.022741
10	0.019342	0.019277
10	0.018092	0.018033
10	0.021434	0.021376
10	0.020364	0.020305
10	0.015943	0.015839
10	0.027569	0.027509
10	0.019878	0.019817
10	0.012099	0.012040
10	0.013952	0.013896
10	0.013935	0.013881
10	0.013428	0.013372
10	0.014502	0.014447
11	0.011787	0.011731
11	0.012558	0.012501
11	0.012949	0.012895
11	0.015599	0.015545
11	0.012976	0.012917
11	0.012543	0.012490
11	0.015615	0.015551
11	0.011515	0.011461
11	0.011897	0.011842
11	0.012324	0.012267
11	0.013791	0.013702
11	0.011404	0.011316
11	0.012587	0.012534
11	0.013093	0.013036
11	0.011947	0.011892
11	0.013168	0.013117
11	0.014767	0.014713
11	0.012468	0.012412
11	0.011095	0.011042
11	0.011746	0.011692
12	0.008284	0.008225
12	0.016740	0.016686
12	0.011611	0.011548
12	0.011627	0.011573
12	0.011637	0.011580
12	0.013266	0.013212
12	0.014160	0.014105
12	0.015154	0.015063
12	0.010486	0.010431
12	0.013197	0.013144
12	0.010609	0.010555
12	0.011573	0.011519
12	0.012394	0.012340
12	0.012518	0.012465
12	0.008946	0.008893
12	0.013792	0.013741
12	0.009085	0.009033
12	0.011474	0.011422
12	0.012739	0.012684
12	0.012869	0.012612
13	0.010413	0.010356
13	0.010819	0.010763
13	0.011981	0.011927
13	0.011139	0.011082
13	0.011651	0.011596
13	0.010793	0.010738
13	0.008522	0.008465
13	0.012362	0.012310
13	0.009715	0.009659
13	0.008476	0.008424
13	0.010557	0.010505
13	0.009036	0.008984
13	0.010130	0.010080
13	0.012638	0.012582
13	0.009214	0.009161
13	0.008487	0.008431
13	0.011632	0.011560
13	0.007642	0.007590
13	0.008183	0.008132
13	0.010679	0.010627
14	0.008891	0.008840
14	0.009419	0.009306
14	0.009172	0.009121
14	0.012947	0.012895
14	0.011665	0.011613
14	0.013858	0.013805
14	0.020467	0.020416
14	0.020979	0.020918
14	0.024427	0.024364
14	0.022442	0.022380
14	0.019913	0.019853
14	0.020453	0.020388
14	0.018102	0.018040
14	0.019520	0.019461
14	0.019541	0.019483
14	0.014158	0.014102
14	0.019170	0.019106
14	0.015515	0.015458
14	0.014327	0.014269
14	0.010748	0.010694
15	0.012105	0.012049
15	0.009518	0.009461
15	0.009701	0.009648
15	0.009318	0.009265
15	0.008617	0.008562
15	0.009875	0.009821
15	0.007730	0.007680
15	0.007934	0.007885
15	0.010042	0.009993
15	0.008954	0.008900
15	0.009451	0.009400
15	0.010800	0.010751
15	0.009941	0.009891
15	0.008301	0.008250
15	0.010199	0.010149
15	0.008591	0.008541
15	0.008591	0.008541
15	0.010293	0.010241
15	0.008517	0.008466
